Order Date,Ship Mode,Customer Name,Segment,State,Category,Sub-Category,Sales,Quantity,Profit,LenCust
12/1/2017,Second Class,Craig Carreira,Consumer,New York,Technology,Accessories,20.37,3,6.9258,14
12/1/2017,Second Class,Craig Carreira,Consumer,New York,Office Supplies,Storage,221.55,3,6.6465,14
12/1/2017,Second Class,Craig Carreira,Consumer,New York,Office Supplies,Binders,17.52,5,6.132,14
6/8/2017,Standard Class,Dorris liebe,Corporate,Texas,Office Supplies,Appliances,1.624,2,-4.466,12
9/19/2014,Second Class,Sean Braxton,Corporate,Texas,Technology,Machines,3059.982,3,-509.997,12
9/19/2014,Second Class,Sean Braxton,Corporate,Texas,Technology,Machines,2519.958,7,-251.9958,12
6/6/2016,Standard Class,Roy Collins,Consumer,Illinois,Technology,Phones,328.224,4,28.7196,11
11/10/2015,Standard Class,Alan Hwang,Consumer,California,Technology,Accessories,79.9,2,35.156,10
6/16/2017,Standard Class,Claudia Bergmann,Corporate,North Carolina,Office Supplies,Art,14.016,3,4.7304,16
1/22/2016,Standard Class,Paul Gonzalez,Consumer,New Jersey,Office Supplies,Fasteners,7.56,6,0.3024,13
12/9/2017,Standard Class,Christine Abelman,Corporate,Ohio,Office Supplies,Storage,37.208,1,-7.4416,17
12/9/2017,Standard Class,Christine Abelman,Corporate,Ohio,Office Supplies,Envelopes,57.576,3,21.591,17
12/28/2017,Second Class,Kristen Hastings,Corporate,California,Office Supplies,Storage,725.84,4,210.4936,16
7/30/2015,First Class,Helen Andreada,Consumer,California,Technology,Accessories,209.93,7,92.3692,14
7/30/2015,First Class,Helen Andreada,Consumer,California,Furniture,Furnishings,5.28,3,2.3232,14
7/30/2015,First Class,Helen Andreada,Consumer,California,Office Supplies,Binders,10.92,3,4.095,14
9/16/2017,First Class,Barry Blumstein,Corporate,California,Office Supplies,Paper,8.82,2,4.0572,15
9/16/2017,First Class,Barry Blumstein,Corporate,California,Office Supplies,Art,5.98,1,1.5548,15
10/13/2017,Standard Class,Andrew Gjertsen,Corporate,Pennsylvania,Office Supplies,Paper,11.648,2,4.0768,15
10/13/2017,Standard Class,Andrew Gjertsen,Corporate,Pennsylvania,Office Supplies,Paper,18.176,4,5.9072,15
10/13/2017,Standard Class,Andrew Gjertsen,Corporate,Pennsylvania,Office Supplies,Storage,59.712,6,5.9712,15
10/13/2017,Standard Class,Andrew Gjertsen,Corporate,Pennsylvania,Office Supplies,Labels,24.84,3,8.694,15
9/26/2015,Second Class,Steven Cartwright,Consumer,Texas,Office Supplies,Binders,2.08,5,-3.432,17
9/26/2015,Second Class,Steven Cartwright,Consumer,Texas,Technology,Phones,1114.4,7,376.11,17
11/2/2015,Standard Class,Jas O'Carroll,Consumer,California,Furniture,Tables,1038.84,5,51.942,13
9/26/2015,Standard Class,Tracy Blumstein,Consumer,Oregon,Office Supplies,Paper,141.76,5,47.844,15
9/26/2015,Standard Class,Tracy Blumstein,Consumer,Oregon,Technology,Accessories,239.8,5,47.96,15
9/26/2015,Standard Class,Tracy Blumstein,Consumer,Oregon,Office Supplies,Paper,31.104,6,10.8864,15
12/18/2016,Second Class,Alan Haines,Corporate,Florida,Office Supplies,Binders,254.058,7,-169.372,11
12/18/2016,Second Class,Alan Haines,Corporate,Florida,Office Supplies,Appliances,194.528,2,24.316,11
12/18/2016,Second Class,Alan Haines,Corporate,Florida,Office Supplies,Supplies,961.48,5,-204.3145,11
11/20/2016,Second Class,Nick Zandusky,Home Office,Ohio,Office Supplies,Fasteners,19.096,7,6.6836,13
11/20/2016,Second Class,Nick Zandusky,Home Office,Ohio,Office Supplies,Labels,18.496,8,6.2424,13
11/20/2016,Second Class,Nick Zandusky,Home Office,Ohio,Technology,Accessories,255.984,2,54.3966,13
11/20/2016,Second Class,Nick Zandusky,Home Office,Ohio,Furniture,Bookcases,86.97,3,-48.7032,13
12/26/2014,First Class,Kelly Lampkin,Corporate,Colorado,Furniture,Furnishings,300.416,8,78.8592,13
12/26/2014,First Class,Kelly Lampkin,Corporate,Colorado,Furniture,Chairs,230.352,3,20.1558,13
12/26/2014,First Class,Kelly Lampkin,Corporate,Colorado,Furniture,Furnishings,218.352,3,-24.5646,13
12/26/2014,First Class,Kelly Lampkin,Corporate,Colorado,Office Supplies,Binders,78.6,5,-62.88,13
12/26/2014,First Class,Kelly Lampkin,Corporate,Colorado,Office Supplies,Fasteners,27.552,3,9.2988,13
10/28/2016,Standard Class,Jonathan Doherty,Corporate,New Jersey,Office Supplies,Paper,32.4,5,15.552,16
10/28/2016,Standard Class,Jonathan Doherty,Corporate,New Jersey,Office Supplies,Storage,1082.48,8,10.8248,16
10/28/2016,Standard Class,Jonathan Doherty,Corporate,New Jersey,Office Supplies,Paper,56.91,3,27.3168,16
10/28/2016,Standard Class,Jonathan Doherty,Corporate,New Jersey,Furniture,Furnishings,77.6,4,38.024,16
10/28/2016,Standard Class,Jonathan Doherty,Corporate,New Jersey,Office Supplies,Binders,14.28,1,6.5688,16
11/19/2017,Standard Class,Jonathan Howell,Consumer,Illinois,Furniture,Tables,219.075,3,-131.445,15
5/4/2015,Second Class,Alan Schoenberger,Corporate,New York,Furniture,Furnishings,26.8,2,12.864,17
12/30/2014,Standard Class,Ken Brennan,Corporate,Michigan,Office Supplies,Art,9.84,3,2.8536,11
6/1/2014,Standard Class,Corey Roper,Home Office,New Jersey,Office Supplies,Binders,45.48,3,20.9208,11
6/1/2014,Standard Class,Corey Roper,Home Office,New Jersey,Office Supplies,Art,289.2,6,83.868,11
4/15/2017,First Class,Shahid Hopkins,Consumer,Virginia,Office Supplies,Art,4.89,1,2.0049,14
9/12/2016,Second Class,Ben Peterman,Corporate,Colorado,Furniture,Furnishings,15.136,4,3.5948,12
9/12/2016,Second Class,Ben Peterman,Corporate,Colorado,Furniture,Chairs,466.768,2,52.5114,12
9/12/2016,Second Class,Ben Peterman,Corporate,Colorado,Furniture,Furnishings,15.232,1,1.7136,12
9/12/2016,Second Class,Ben Peterman,Corporate,Colorado,Office Supplies,Labels,6.264,3,2.0358,12
9/27/2014,Standard Class,Thomas Seio,Corporate,New Jersey,Furniture,Furnishings,87.54,3,37.6422,11
8/9/2014,Standard Class,Andy Gerbode,Corporate,Florida,Technology,Phones,178.384,2,22.298,12
8/9/2014,Standard Class,Andy Gerbode,Corporate,Florida,Office Supplies,Paper,15.552,3,5.4432,12
12/28/2014,First Class,Sung Pak,Corporate,Pennsylvania,Office Supplies,Art,99.136,4,8.6744,8
11/4/2014,Standard Class,Nathan Mautz,Home Office,New York,Furniture,Chairs,135.882,1,24.1568,12
11/4/2014,Standard Class,Nathan Mautz,Home Office,New York,Technology,Machines,3991.98,2,1995.99,12
11/4/2014,Standard Class,Nathan Mautz,Home Office,New York,Technology,Phones,275.94,6,80.0226,12
11/4/2014,Standard Class,Nathan Mautz,Home Office,New York,Technology,Accessories,360.0,4,129.6,12
11/4/2014,Standard Class,Nathan Mautz,Home Office,New York,Office Supplies,Storage,43.57,1,13.071,12
9/19/2014,Standard Class,Frank Atkinson,Corporate,California,Office Supplies,Fasteners,7.16,2,3.58,14
4/23/2016,Standard Class,Grace Kelly,Corporate,California,Office Supplies,Binders,251.52,6,81.744,11
4/23/2016,Standard Class,Grace Kelly,Corporate,California,Technology,Accessories,99.99,1,34.9965,11
11/3/2017,Second Class,Don Jones,Corporate,Tennessee,Furniture,Furnishings,15.992,1,0.9995,9
8/30/2016,First Class,Patrick O'Brill,Consumer,Pennsylvania,Technology,Phones,290.898,3,-67.8762,15
8/30/2016,First Class,Patrick O'Brill,Consumer,Pennsylvania,Office Supplies,Storage,54.224,2,3.389,15
8/30/2016,First Class,Patrick O'Brill,Consumer,Pennsylvania,Furniture,Chairs,786.744,4,-258.5016,15
8/30/2016,First Class,Patrick O'Brill,Consumer,Pennsylvania,Office Supplies,Labels,100.24,10,33.831,15
8/30/2016,First Class,Patrick O'Brill,Consumer,Pennsylvania,Office Supplies,Binders,37.764,6,-27.6936,15
4/25/2016,Second Class,John Lucas,Consumer,Pennsylvania,Technology,Phones,82.8,2,-20.7,10
4/25/2016,Second Class,John Lucas,Consumer,Pennsylvania,Office Supplies,Binders,20.724,2,-13.816,10
4/25/2016,Second Class,John Lucas,Consumer,Pennsylvania,Office Supplies,Binders,4.896,3,-3.4272,10
9/1/2015,Second Class,Doug Bickford,Consumer,California,Office Supplies,Binders,4.752,1,1.6038,13
9/1/2015,Second Class,Doug Bickford,Consumer,California,Technology,Copiers,959.984,2,335.9944,13
9/1/2015,Second Class,Doug Bickford,Consumer,California,Office Supplies,Binders,14.368,4,4.49,13
7/12/2014,Standard Class,Alyssa Crouse,Corporate,California,Office Supplies,Binders,7.712,2,2.7956,13
7/12/2014,Standard Class,Alyssa Crouse,Corporate,California,Furniture,Tables,698.352,3,-17.4588,13
6/22/2015,Second Class,Ken Lonsdale,Consumer,Utah,Office Supplies,Fasteners,4.96,4,2.3312,12
4/13/2014,Second Class,Jonathan Doherty,Corporate,Pennsylvania,Office Supplies,Art,17.856,4,1.116,16
4/13/2014,Second Class,Jonathan Doherty,Corporate,Pennsylvania,Office Supplies,Binders,509.97,10,-407.976,16
4/13/2014,Second Class,Jonathan Doherty,Corporate,Pennsylvania,Office Supplies,Fasteners,30.992,13,10.0724,16
4/13/2014,Second Class,Jonathan Doherty,Corporate,Pennsylvania,Technology,Phones,71.928,12,8.3916,16
12/20/2015,Standard Class,Chad Sievert,Consumer,Texas,Office Supplies,Storage,88.8,4,-2.22,12
6/15/2017,Standard Class,Clay Cheatham,Consumer,California,Technology,Phones,47.976,3,4.7976,13
7/8/2017,Standard Class,Tamara Dahlen,Consumer,Massachusetts,Office Supplies,Art,7.56,3,3.0996,13
7/8/2017,Standard Class,Tamara Dahlen,Consumer,Massachusetts,Office Supplies,Paper,24.56,2,11.5432,13
7/8/2017,Standard Class,Tamara Dahlen,Consumer,Massachusetts,Office Supplies,Art,12.96,2,4.1472,13
9/1/2016,First Class,Adam Bellavance,Home Office,New York,Technology,Accessories,6.79,1,2.3086,15
9/1/2016,First Class,Adam Bellavance,Home Office,New York,Office Supplies,Paper,24.56,2,11.5432,15
9/1/2016,First Class,Adam Bellavance,Home Office,New York,Office Supplies,Binders,3.048,1,1.0668,15
9/1/2016,First Class,Adam Bellavance,Home Office,New York,Office Supplies,Paper,49.12,4,23.0864,15
9/1/2016,First Class,Adam Bellavance,Home Office,New York,Office Supplies,Binders,4355.168,4,1415.4296,15
4/8/2016,Standard Class,Jeremy Lonsdale,Consumer,New York,Furniture,Bookcases,388.704,6,-4.8588,15
4/8/2016,Standard Class,Jeremy Lonsdale,Consumer,New York,Office Supplies,Envelopes,8.26,2,3.7996,15
4/8/2016,Standard Class,Jeremy Lonsdale,Consumer,New York,Office Supplies,Art,17.04,4,6.9864,15
4/8/2016,Standard Class,Jeremy Lonsdale,Consumer,New York,Office Supplies,Paper,34.4,5,15.824,15
4/23/2016,Standard Class,Heather Kirkland,Corporate,North Carolina,Office Supplies,Paper,36.24,5,11.325,16
3/8/2017,First Class,Victoria Brennan,Corporate,Georgia,Office Supplies,Appliances,647.84,8,168.4384,16
3/8/2017,First Class,Victoria Brennan,Corporate,Georgia,Office Supplies,Labels,20.7,2,9.936,16
9/25/2017,Standard Class,Katrina Willman,Consumer,New York,Office Supplies,Labels,20.7,2,9.936,15
9/25/2017,Standard Class,Katrina Willman,Consumer,New York,Furniture,Chairs,488.646,3,86.8704,15
9/25/2017,Standard Class,Katrina Willman,Consumer,New York,Office Supplies,Art,5.56,2,1.4456,15
9/25/2017,Standard Class,Katrina Willman,Consumer,New York,Furniture,Furnishings,47.12,8,20.7328,15
9/24/2014,Standard Class,Julia Dunbar,Consumer,California,Office Supplies,Storage,211.96,4,8.4784,12
10/21/2016,Same Day,Michael Kennedy,Corporate,Connecticut,Office Supplies,Binders,23.2,4,10.44,15
10/21/2016,Same Day,Michael Kennedy,Corporate,Connecticut,Office Supplies,Supplies,7.36,2,0.1472,15
10/21/2016,Same Day,Michael Kennedy,Corporate,Connecticut,Office Supplies,Storage,104.79,7,29.3412,15
10/21/2016,Same Day,Michael Kennedy,Corporate,Connecticut,Furniture,Bookcases,1043.92,4,271.4192,15
5/29/2017,Standard Class,Guy Thornton,Consumer,Texas,Office Supplies,Paper,25.92,5,9.396,12
5/29/2017,Standard Class,Guy Thornton,Consumer,Texas,Office Supplies,Storage,53.424,3,4.6746,12
7/23/2014,Standard Class,Arthur Gainer,Consumer,Arizona,Office Supplies,Binders,8.16,5,-5.712,13
7/23/2014,Standard Class,Arthur Gainer,Consumer,Arizona,Technology,Accessories,1023.936,8,179.1888,13
7/23/2014,Standard Class,Arthur Gainer,Consumer,Arizona,Office Supplies,Art,9.24,1,0.924,13
7/23/2014,Standard Class,Arthur Gainer,Consumer,Arizona,Technology,Accessories,479.04,10,-29.94,13
9/28/2016,First Class,Muhammed MacIntyre,Corporate,Illinois,Office Supplies,Paper,99.136,4,30.98,18
8/27/2017,Standard Class,Allen Rosenblatt,Corporate,Massachusetts,Furniture,Tables,1488.424,7,-297.6848,16
4/28/2015,Standard Class,Russell Applegate,Consumer,Texas,Office Supplies,Appliances,8.652,3,-20.3322,17
4/28/2015,Standard Class,Russell Applegate,Consumer,Texas,Office Supplies,Storage,23.832,3,2.6811,17
4/28/2015,Standard Class,Russell Applegate,Consumer,Texas,Office Supplies,Binders,12.176,4,-18.8728,17
10/28/2016,First Class,Alejandro Savely,Corporate,California,Office Supplies,Paper,50.96,7,25.48,16
10/28/2016,First Class,Alejandro Savely,Corporate,California,Office Supplies,Binders,49.536,3,17.3376,16
6/26/2015,Second Class,Laura Armstrong,Corporate,Michigan,Technology,Accessories,41.9,2,8.799,15
11/27/2015,Standard Class,Denny Ordway,Consumer,Florida,Furniture,Tables,375.4575,3,-157.0095,12
11/27/2015,Standard Class,Denny Ordway,Consumer,Florida,Technology,Accessories,83.976,3,-1.0497,12
12/3/2015,Standard Class,Dean Katz,Corporate,Pennsylvania,Technology,Machines,482.34,4,-337.638,9
12/3/2015,Standard Class,Dean Katz,Corporate,Pennsylvania,Furniture,Furnishings,2.96,1,0.777,9
11/24/2014,First Class,Nathan Gelder,Consumer,Ohio,Office Supplies,Art,2.624,1,0.4264,13
12/11/2017,Standard Class,Mike Vittorini,Consumer,New York,Office Supplies,Binders,23.36,4,7.884,14
12/11/2017,Standard Class,Mike Vittorini,Consumer,New York,Technology,Accessories,39.98,2,13.5932,14
9/21/2014,Second Class,Jack Garza,Consumer,Washington,Technology,Phones,246.384,2,27.7182,10
9/21/2014,Second Class,Jack Garza,Consumer,Washington,Technology,Copiers,1799.97,3,701.9883,10
6/7/2014,Second Class,Bart Pistole,Corporate,Illinois,Office Supplies,Binders,12.462,3,-20.5623,12
6/30/2017,Standard Class,Victor Preis,Home Office,Nevada,Office Supplies,Binders,75.792,3,25.5798,12
10/17/2017,Second Class,Saphhira Shifley,Corporate,Rhode Island,Office Supplies,Storage,49.96,2,9.4924,16
10/17/2017,Second Class,Saphhira Shifley,Corporate,Rhode Island,Office Supplies,Paper,12.96,2,6.2208,16
10/31/2015,Standard Class,Harold Pawlan,Home Office,Michigan,Office Supplies,Supplies,70.12,4,21.036,13
9/8/2016,Second Class,Anna Gayman,Consumer,Texas,Office Supplies,Storage,35.952,3,3.5952,11
9/8/2016,Second Class,Anna Gayman,Consumer,Texas,Furniture,Bookcases,2396.2656,4,-317.1528,11
9/8/2016,Second Class,Anna Gayman,Consumer,Texas,Office Supplies,Storage,131.136,4,-32.784,11
9/8/2016,Second Class,Anna Gayman,Consumer,Texas,Technology,Accessories,57.584,2,0.7198,11
12/24/2014,First Class,Luke Foster,Consumer,Florida,Office Supplies,Paper,9.568,2,3.4684,11
4/16/2014,Standard Class,Stephanie Phelps,Corporate,North Carolina,Office Supplies,Art,39.072,6,9.768,16
12/24/2017,Standard Class,Roy Französisch,Consumer,New York,Office Supplies,Appliances,35.91,3,9.6957,15
12/8/2017,Standard Class,Keith Herrera,Consumer,California,Technology,Accessories,179.95,5,37.7895,13
12/8/2017,Standard Class,Keith Herrera,Consumer,California,Technology,Copiers,1199.976,3,434.9913,13
12/8/2017,Standard Class,Keith Herrera,Consumer,California,Office Supplies,Paper,27.15,5,13.3035,13
12/8/2017,Standard Class,Keith Herrera,Consumer,California,Furniture,Tables,1004.024,7,-112.9527,13
12/8/2017,Standard Class,Keith Herrera,Consumer,California,Office Supplies,Paper,9.68,1,4.6464,13
12/8/2017,Standard Class,Keith Herrera,Consumer,California,Office Supplies,Labels,28.35,9,13.608,13
12/8/2017,Standard Class,Keith Herrera,Consumer,California,Office Supplies,Paper,55.98,1,27.4302,13
12/8/2017,Standard Class,Keith Herrera,Consumer,California,Furniture,Bookcases,1336.829,13,31.4548,13
12/8/2017,Standard Class,Keith Herrera,Consumer,California,Furniture,Chairs,113.568,2,-18.4548,13
11/3/2017,Standard Class,Kimberly Carter,Corporate,Washington,Office Supplies,Paper,139.86,7,65.7342,15
11/3/2017,Standard Class,Kimberly Carter,Corporate,Washington,Furniture,Chairs,307.136,4,26.8744,15
6/24/2017,Standard Class,Caroline Jumper,Consumer,California,Office Supplies,Art,95.92,8,25.8984,15
4/14/2016,Standard Class,Philip Brown,Consumer,California,Furniture,Chairs,383.8,5,38.38,12
11/6/2017,Standard Class,Victoria Brennan,Corporate,Kentucky,Office Supplies,Paper,5.78,1,2.8322,16
3/4/2017,Standard Class,Sung Pak,Corporate,California,Office Supplies,Art,9.32,4,2.7028,8
3/4/2017,Standard Class,Sung Pak,Corporate,California,Office Supplies,Envelopes,15.25,1,7.015,8
6/22/2014,First Class,Joel Eaton,Consumer,Colorado,Technology,Accessories,196.752,6,56.5662,10
10/19/2017,Standard Class,Michael Paige,Corporate,Massachusetts,Furniture,Furnishings,56.56,4,14.7056,13
10/19/2017,Standard Class,Michael Paige,Corporate,Massachusetts,Office Supplies,Storage,32.7,3,8.502,13
8/21/2017,Second Class,Natalie Fritzler,Consumer,Mississippi,Furniture,Chairs,866.4,4,225.264,16
11/23/2017,Second Class,Janet Molinari,Corporate,Michigan,Furniture,Furnishings,28.4,2,11.076,14
11/23/2017,Second Class,Janet Molinari,Corporate,Michigan,Office Supplies,Binders,287.92,8,138.2016,14
9/12/2014,First Class,Shirley Daniels,Home Office,New York,Technology,Machines,69.99,1,30.0957,15
10/1/2017,Standard Class,Ken Heidel,Corporate,Texas,Office Supplies,Art,6.672,6,0.5004,10
4/15/2016,Standard Class,Ross Baird,Home Office,North Carolina,Office Supplies,Binders,189.588,2,-145.3508,10
4/15/2016,Standard Class,Ross Baird,Home Office,North Carolina,Technology,Accessories,408.744,7,76.6395,10
4/15/2016,Standard Class,Ross Baird,Home Office,North Carolina,Technology,Accessories,291.96,5,54.7425,10
4/15/2016,Standard Class,Ross Baird,Home Office,North Carolina,Office Supplies,Storage,4.768,2,-0.7748,10
6/6/2016,First Class,Dave Brooks,Consumer,Massachusetts,Office Supplies,Storage,714.3,5,207.147,11
12/19/2014,Standard Class,Mike Kennedy,Consumer,Florida,Office Supplies,Binders,4.812,2,-3.6892,12
12/19/2014,Standard Class,Mike Kennedy,Consumer,Florida,Technology,Accessories,247.8,5,-18.585,12
6/12/2016,Second Class,Philisse Overcash,Home Office,Illinois,Technology,Machines,1007.979,3,43.1991,17
6/12/2016,Second Class,Philisse Overcash,Home Office,Illinois,Office Supplies,Paper,313.488,7,113.6394,17
9/15/2017,Standard Class,Brenda Bowman,Corporate,Texas,Office Supplies,Paper,31.872,8,11.5536,13
1/20/2017,Second Class,Cynthia Voltz,Corporate,New York,Furniture,Chairs,207.846,3,2.3094,13
9/5/2016,Second Class,Pete Kriz,Consumer,Michigan,Furniture,Furnishings,12.22,1,3.666,9
9/5/2016,Second Class,Pete Kriz,Consumer,Michigan,Office Supplies,Storage,194.94,3,23.3928,9
9/5/2016,Second Class,Pete Kriz,Consumer,Michigan,Office Supplies,Storage,70.95,3,20.5755,9
9/5/2016,Second Class,Pete Kriz,Consumer,Michigan,Office Supplies,Paper,91.36,4,42.0256,9
9/5/2016,Second Class,Pete Kriz,Consumer,Michigan,Furniture,Chairs,242.94,3,29.1528,9
9/5/2016,Second Class,Pete Kriz,Consumer,Michigan,Office Supplies,Labels,22.05,7,10.584,9
3/20/2017,Second Class,Troy Blackwell,Consumer,Indiana,Furniture,Furnishings,2.91,1,1.3677,14
4/1/2016,Second Class,Raymond Buch,Consumer,New York,Office Supplies,Art,59.52,3,15.4752,12
4/1/2016,Second Class,Raymond Buch,Consumer,New York,Office Supplies,Storage,161.94,3,9.7164,12
4/1/2016,Second Class,Raymond Buch,Consumer,New York,Office Supplies,Art,263.88,6,71.2476,12
4/1/2016,Second Class,Raymond Buch,Consumer,New York,Office Supplies,Art,30.48,3,7.9248,12
4/1/2016,Second Class,Raymond Buch,Consumer,New York,Office Supplies,Art,9.84,3,2.8536,12
