order_date,ship_mode,customer_name,segment,city,state,region,category,sub-category,sales,quantity,profit
1/20/2014,Standard Class,Hunter Lopez,Consumer,Jonesboro,Arkansas,South,Furniture,Furnishings,38.6,4,11.58
1/20/2014,Standard Class,Hunter Lopez,Consumer,Jonesboro,Arkansas,South,Furniture,Chairs,1067.94,3,224.2674
4/12/2016,Standard Class,Brian Dahlen,Consumer,Springfield,Virginia,South,Furniture,Tables,343.92,4,75.6624
9/29/2014,Standard Class,Arthur Prichep,Consumer,Los Angeles,California,West,Furniture,Furnishings,204.6,2,53.196
5/8/2015,Standard Class,Claudia Bergmann,Corporate,Cuyahoga Falls,Ohio,East,Furniture,Furnishings,8.352,6,1.2528
12/20/2014,First Class,Penelope Sewall,Home Office,Harrisonburg,Virginia,South,Furniture,Tables,2244.48,7,493.7856
12/20/2014,First Class,Penelope Sewall,Home Office,Harrisonburg,Virginia,South,Furniture,Tables,455.1,2,100.122
7/2/2016,Second Class,George Bell,Corporate,Los Angeles,California,West,Furniture,Chairs,195.184,1,19.5184
12/8/2017,Second Class,Delfina Latchford,Consumer,New York City,New York,East,Furniture,Furnishings,109.48,2,33.9388
12/1/2016,Standard Class,Joel Eaton,Consumer,Rockville,Maryland,East,Furniture,Chairs,172.5,2,51.75
2/26/2017,Second Class,Bradley Talbott,Home Office,Los Angeles,California,West,Furniture,Chairs,892.224,3,89.2224
9/15/2015,Same Day,Nat Gilpin,Corporate,Coral Springs,Florida,South,Furniture,Furnishings,15.712,4,2.5532
9/15/2015,Same Day,Nat Gilpin,Corporate,Coral Springs,Florida,South,Furniture,Furnishings,55.968,1,-2.0988
4/8/2016,Standard Class,Zuschuss Carroll,Consumer,Houston,Texas,Central,Furniture,Chairs,95.984,4,-4.1136
7/18/2016,Standard Class,Linda Southworth,Corporate,Denver,Colorado,West,Furniture,Chairs,544.008,3,40.8006
7/18/2016,Standard Class,Linda Southworth,Corporate,Denver,Colorado,West,Furniture,Chairs,854.352,3,10.6794
7/14/2016,Second Class,Steven Ward,Corporate,New York City,New York,East,Furniture,Bookcases,579.136,4,21.7176
9/9/2017,Standard Class,Stefania Perrino,Corporate,Philadelphia,Pennsylvania,East,Furniture,Chairs,141.372,2,-48.4704
9/9/2017,Standard Class,Stefania Perrino,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,17.024,2,1.7024
12/4/2016,First Class,Becky Martin,Consumer,New York City,New York,East,Furniture,Furnishings,113.79,3,20.4822
11/6/2017,Standard Class,Zuschuss Carroll,Consumer,Los Angeles,California,West,Furniture,Furnishings,8.73,1,2.9682
10/28/2016,Same Day,Patrick Gardner,Consumer,Boynton Beach,Florida,South,Furniture,Furnishings,47.952,3,13.7862
10/28/2016,Same Day,Patrick Gardner,Consumer,Boynton Beach,Florida,South,Furniture,Furnishings,63.968,2,0.0
10/28/2016,Same Day,Patrick Gardner,Consumer,Boynton Beach,Florida,South,Furniture,Furnishings,165.048,3,41.262
8/11/2014,Standard Class,Greg Matthias,Consumer,Seattle,Washington,West,Furniture,Furnishings,12.35,1,5.434
12/12/2014,Second Class,Nora Preis,Consumer,Fresno,California,West,Furniture,Tables,764.688,6,95.586
12/12/2014,Second Class,Nora Preis,Consumer,Fresno,California,West,Furniture,Tables,3610.848,12,135.4068
12/12/2014,Second Class,Nora Preis,Consumer,Fresno,California,West,Furniture,Bookcases,254.9745,3,11.9988
12/18/2017,Standard Class,Doug Jacobs,Consumer,New York City,New York,East,Furniture,Chairs,1141.938,9,139.5702
3/10/2017,Standard Class,Mick Hernandez,Home Office,Chester,Pennsylvania,East,Furniture,Furnishings,6.696,1,0.5022
3/10/2017,Standard Class,Mick Hernandez,Home Office,Chester,Pennsylvania,East,Furniture,Furnishings,43.872,2,11.5164
10/1/2016,First Class,Chris Cortes,Consumer,La Porte,Indiana,Central,Furniture,Furnishings,41.85,5,10.881
12/24/2014,Standard Class,Julie Creighton,Corporate,Los Angeles,California,West,Furniture,Chairs,292.272,6,18.267
9/23/2017,Standard Class,Brooke Gillingham,Corporate,Louisville,Colorado,West,Furniture,Furnishings,29.328,3,3.666
5/26/2016,Same Day,Maurice Satty,Consumer,Fort Worth,Texas,Central,Furniture,Chairs,388.43,5,-88.784
11/22/2016,Standard Class,Todd Boyes,Corporate,New York City,New York,East,Furniture,Furnishings,39.88,2,11.1664
12/23/2016,Second Class,Logan Currie,Consumer,Springfield,Virginia,South,Furniture,Furnishings,572.76,6,166.1004
12/23/2016,Second Class,Logan Currie,Consumer,Springfield,Virginia,South,Furniture,Furnishings,286.38,3,83.0502
9/19/2015,Second Class,Tracy Collins,Home Office,Arlington,Virginia,South,Furniture,Bookcases,61.96,2,4.3372
7/3/2017,Standard Class,Chuck Sachs,Consumer,Columbus,Georgia,South,Furniture,Furnishings,23.99,1,5.5177
6/20/2016,First Class,Roy Collins,Consumer,Pasadena,California,West,Furniture,Chairs,161.568,2,-8.0784
9/24/2016,Standard Class,Pete Kriz,Consumer,Columbus,Ohio,East,Furniture,Chairs,155.372,2,-13.3176
12/18/2016,Standard Class,Henry Goldwyn,Corporate,Los Angeles,California,West,Furniture,Furnishings,183.84,8,62.5056
6/14/2015,Standard Class,Alan Dominguez,Home Office,Philadelphia,Pennsylvania,East,Furniture,Furnishings,51.072,6,5.1072
5/23/2016,Standard Class,Lisa DeCherney,Consumer,San Francisco,California,West,Furniture,Furnishings,37.05,3,16.302
4/2/2017,Standard Class,Jamie Frazer,Consumer,Los Angeles,California,West,Furniture,Furnishings,25.11,3,6.5286
3/31/2017,Second Class,Chad McGuire,Consumer,New York City,New York,East,Furniture,Furnishings,29.78,2,8.0406
10/3/2014,Second Class,Beth Paige,Consumer,Evanston,Illinois,Central,Furniture,Chairs,258.279,3,-70.1043
5/4/2017,Standard Class,Lindsay Williams,Corporate,San Francisco,California,West,Furniture,Tables,300.904,1,11.2839
4/26/2017,First Class,Larry Blacks,Consumer,Fort Worth,Texas,Central,Furniture,Furnishings,1.988,1,-1.4413
9/26/2014,Second Class,Kean Takahito,Consumer,Los Angeles,California,West,Furniture,Chairs,145.568,2,0.0
11/10/2017,First Class,Ann Blume,Corporate,Tucson,Arizona,West,Furniture,Chairs,899.136,4,-146.1096
7/8/2017,First Class,Sam Zeldin,Home Office,Pico Rivera,California,West,Furniture,Furnishings,145.9,5,62.737
12/24/2015,Standard Class,Jim Radford,Consumer,Colorado Springs,Colorado,West,Furniture,Bookcases,590.058,7,-786.744
9/14/2015,Standard Class,Christina Anderson,Consumer,Provo,Utah,West,Furniture,Tables,912.75,5,118.6575
9/3/2016,Standard Class,Julie Kriz,Home Office,Aurora,Illinois,Central,Furniture,Furnishings,83.952,3,-90.2484
2/5/2016,Same Day,Paul Prost,Home Office,Smyrna,Georgia,South,Furniture,Furnishings,18.84,3,7.1592
2/5/2016,Same Day,Paul Prost,Home Office,Smyrna,Georgia,South,Furniture,Bookcases,239.98,2,52.7956
10/9/2017,Standard Class,Cyma Kinney,Corporate,Aurora,Illinois,Central,Furniture,Tables,652.45,5,-430.617
10/9/2017,Standard Class,Cyma Kinney,Corporate,Aurora,Illinois,Central,Furniture,Tables,66.645,3,-42.6528
4/19/2016,Standard Class,Gary Mitchum,Home Office,Columbus,Ohio,East,Furniture,Tables,205.176,2,-58.1332
4/6/2014,First Class,Shirley Daniels,Home Office,Philadelphia,Pennsylvania,East,Furniture,Tables,154.764,3,-36.1116
9/2/2016,Standard Class,Karen Daniels,Consumer,New York City,New York,East,Furniture,Furnishings,39.98,2,9.995
9/25/2016,Standard Class,Adrian Barton,Consumer,Phoenix,Arizona,West,Furniture,Tables,393.165,3,-204.4458
7/9/2016,Standard Class,Jonathan Doherty,Corporate,New York City,New York,East,Furniture,Chairs,408.006,2,72.5344
7/9/2016,Standard Class,Jonathan Doherty,Corporate,New York City,New York,East,Furniture,Furnishings,165.28,4,14.8752
1/28/2017,Second Class,Beth Thompson,Home Office,Costa Mesa,California,West,Furniture,Furnishings,37.74,3,12.8316
9/21/2015,First Class,Stuart Van,Corporate,Houston,Texas,Central,Furniture,Furnishings,4.928,4,-1.4784
12/19/2014,Second Class,Irene Maddox,Consumer,Florence,Alabama,South,Furniture,Chairs,1819.86,14,163.7874
10/15/2015,Same Day,Joel Eaton,Consumer,Amarillo,Texas,Central,Furniture,Chairs,2453.43,5,-350.49
6/13/2017,First Class,Shirley Daniels,Home Office,Chicago,Illinois,Central,Furniture,Chairs,470.302,7,-87.3418
6/12/2017,Standard Class,Maria Etezadi,Home Office,Columbus,Georgia,South,Furniture,Tables,452.94,3,67.941
5/4/2014,Same Day,Andrew Allen,Consumer,Middletown,Connecticut,East,Furniture,Furnishings,27.46,2,9.8856
3/11/2016,Standard Class,Mick Brown,Consumer,Vineland,New Jersey,East,Furniture,Tables,244.006,2,-31.3722
8/26/2016,First Class,Linda Cazamias,Corporate,Pasadena,Texas,Central,Furniture,Chairs,1024.716,6,-29.2776
8/8/2014,Standard Class,Maria Bertelson,Consumer,Glendale,Arizona,West,Furniture,Furnishings,121.376,4,-3.0344
12/9/2017,Standard Class,Damala Kotsonis,Corporate,Detroit,Michigan,Central,Furniture,Chairs,872.94,3,226.9644
12/1/2015,Same Day,Neoma Murray,Consumer,Houston,Texas,Central,Furniture,Furnishings,6.688,4,-4.0128
11/3/2015,Standard Class,Corinna Mitchell,Home Office,Los Angeles,California,West,Furniture,Furnishings,42.6,3,16.614
11/24/2017,Standard Class,Todd Sumrall,Corporate,New York City,New York,East,Furniture,Chairs,977.292,6,173.7408
10/30/2017,Standard Class,Jane Waco,Corporate,Vancouver,Washington,West,Furniture,Furnishings,9.64,2,3.6632
11/24/2016,Standard Class,Alyssa Tate,Home Office,Los Angeles,California,West,Furniture,Furnishings,9.94,2,3.0814
8/1/2015,Standard Class,Pauline Chand,Home Office,Los Angeles,California,West,Furniture,Tables,1004.976,6,-175.8708
9/12/2017,First Class,Jessica Myrick,Consumer,Los Angeles,California,West,Furniture,Furnishings,8.36,2,3.0096
12/11/2017,Standard Class,Arianne Irving,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,63.686,1,-9.098
12/10/2017,Second Class,Michael Chen,Consumer,North Las Vegas,Nevada,West,Furniture,Tables,1669.6,4,116.872
12/6/2015,Standard Class,Gary Hwang,Consumer,Tucson,Arizona,West,Furniture,Furnishings,206.112,6,48.9516
7/22/2016,Standard Class,Caroline Jumper,Consumer,Allentown,Pennsylvania,East,Furniture,Furnishings,11.648,2,3.3488
2/10/2017,Standard Class,Mike Pelletier,Home Office,Laguna Niguel,California,West,Furniture,Bookcases,203.983,2,16.7986
9/15/2017,Second Class,Carl Ludwig,Consumer,Everett,Massachusetts,East,Furniture,Bookcases,782.94,3,203.5644
3/11/2014,Second Class,Chloris Kastensmidt,Consumer,Columbus,Ohio,East,Furniture,Furnishings,8.32,5,2.288
12/31/2014,Second Class,Pamela Coakley,Corporate,Watertown,New York,East,Furniture,Bookcases,1573.488,7,196.686
3/16/2015,Second Class,Jeremy Ellison,Consumer,Seattle,Washington,West,Furniture,Tables,171.96,2,44.7096
6/30/2017,Same Day,Sheri Gordon,Consumer,New York City,New York,East,Furniture,Tables,1044.63,5,-295.9785
11/23/2014,First Class,Sanjit Chand,Consumer,Los Angeles,California,West,Furniture,Chairs,603.92,5,-67.941
11/23/2014,First Class,Sanjit Chand,Consumer,Los Angeles,California,West,Furniture,Chairs,381.44,2,23.84
12/15/2014,First Class,Mick Crebagga,Consumer,El Paso,Texas,Central,Furniture,Chairs,763.28,5,-21.808
8/9/2015,First Class,Naresj Patel,Consumer,New York City,New York,East,Furniture,Tables,382.806,9,-153.1224
8/9/2015,First Class,Naresj Patel,Consumer,New York City,New York,East,Furniture,Furnishings,47.04,3,18.3456
8/9/2015,First Class,Naresj Patel,Consumer,New York City,New York,East,Furniture,Furnishings,6.16,2,2.9568
3/24/2015,First Class,Dennis Pardue,Home Office,Peoria,Illinois,Central,Furniture,Bookcases,359.058,3,-35.9058
5/8/2017,Standard Class,Maribeth Dona,Consumer,Columbus,Ohio,East,Furniture,Chairs,47.992,2,-2.0568
10/16/2017,First Class,Maribeth Yedwab,Corporate,New York City,New York,East,Furniture,Furnishings,547.3,13,175.136
11/19/2017,Second Class,Aimee Bixby,Consumer,Carrollton,Texas,Central,Furniture,Furnishings,15.992,2,-13.993
5/8/2016,Second Class,George Bell,Corporate,Dover,Delaware,East,Furniture,Furnishings,211.96,2,42.392
5/26/2014,Standard Class,Marina Lichtenstein,Corporate,Los Angeles,California,West,Furniture,Bookcases,290.666,2,27.3568
7/8/2017,Standard Class,Jenna Caffey,Consumer,Kent,Washington,West,Furniture,Furnishings,198.46,2,99.23
9/24/2015,Standard Class,Marc Crier,Consumer,Lafayette,Louisiana,South,Furniture,Chairs,517.5,6,155.25
6/21/2017,Second Class,Alan Shonely,Consumer,Cleveland,Ohio,East,Furniture,Furnishings,17.92,5,2.464
5/26/2016,Standard Class,Toby Braunhardt,Consumer,Washington,District of Columbia,East,Furniture,Furnishings,41.37,3,17.3754
5/12/2014,First Class,Hunter Lopez,Consumer,Milwaukee,Wisconsin,Central,Furniture,Furnishings,34.79,7,10.7849
1/10/2015,Standard Class,Michael Moore,Consumer,New York City,New York,East,Furniture,Tables,1018.104,4,-373.3048
9/17/2015,Standard Class,Sylvia Foulston,Corporate,Houston,Texas,Central,Furniture,Furnishings,21.936,2,-10.4196
9/7/2014,Standard Class,Sean Braxton,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,42.368,2,8.4736
11/7/2016,Standard Class,Claudia Bergmann,Corporate,San Francisco,California,West,Furniture,Furnishings,14.82,3,6.2244
12/10/2017,First Class,Anthony Witt,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,310.88,2,23.316
8/16/2014,Standard Class,Troy Staebel,Consumer,Philadelphia,Pennsylvania,East,Furniture,Tables,853.092,6,-227.4912
3/14/2016,Standard Class,Henia Zydlo,Consumer,Columbus,Ohio,East,Furniture,Furnishings,21.88,5,6.2905
6/3/2014,Second Class,Steven Cartwright,Consumer,Seattle,Washington,West,Furniture,Tables,515.88,6,113.4936
7/13/2015,Second Class,Natalie DeCherney,Consumer,New York City,New York,East,Furniture,Chairs,1931.04,9,321.84
10/30/2017,Standard Class,Jamie Kunitz,Consumer,San Francisco,California,West,Furniture,Chairs,71.992,1,-0.8999
9/8/2017,Second Class,Michelle Moray,Consumer,Chicago,Illinois,Central,Furniture,Tables,765.625,7,-566.5625
10/7/2017,Standard Class,Debra Catini,Consumer,San Francisco,California,West,Furniture,Bookcases,307.666,2,-14.4784
5/19/2016,Standard Class,Bradley Nguyen,Consumer,New York City,New York,East,Furniture,Furnishings,35.92,4,15.0864
5/19/2016,Standard Class,Bradley Nguyen,Consumer,New York City,New York,East,Furniture,Furnishings,39.76,8,12.3256
12/20/2015,Standard Class,Katherine Ducich,Consumer,Chicago,Illinois,Central,Furniture,Bookcases,359.058,3,-71.8116
4/29/2017,Second Class,Filia McAdams,Corporate,Dublin,Ohio,East,Furniture,Tables,1048.35,5,-69.89
10/30/2017,Standard Class,Mick Crebagga,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,7.168,2,0.9856
11/22/2015,Standard Class,Meg O'Connel,Home Office,San Antonio,Texas,Central,Furniture,Tables,206.962,2,-32.5226
10/14/2017,First Class,Joni Wasserman,Consumer,Oakland,California,West,Furniture,Furnishings,9.46,2,3.6894
9/5/2015,Standard Class,Arthur Gainer,Consumer,San Diego,California,West,Furniture,Bookcases,411.332,4,-4.8392
9/5/2015,Standard Class,Arthur Gainer,Consumer,San Diego,California,West,Furniture,Bookcases,293.199,3,-20.6964
8/4/2016,Standard Class,Max Ludwig,Home Office,Suffolk,Virginia,South,Furniture,Furnishings,109.8,9,46.116
12/1/2014,First Class,Resi Pölking,Consumer,Madison,Wisconsin,Central,Furniture,Chairs,2807.84,8,673.8816
7/7/2016,Standard Class,Raymond Messe,Consumer,San Jose,California,West,Furniture,Furnishings,215.65,5,73.321
11/13/2016,Standard Class,Adrian Shami,Home Office,Auburn,Washington,West,Furniture,Furnishings,4.18,1,1.5048
10/23/2016,Standard Class,Heather Kirkland,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,16.156,7,-12.117
6/9/2014,Second Class,Frank Olsen,Consumer,Harrisonburg,Virginia,South,Furniture,Tables,1441.3,7,245.021
11/20/2017,Standard Class,Brian Thompson,Consumer,Newark,Ohio,East,Furniture,Furnishings,77.6,5,28.13
11/20/2017,Standard Class,Brian Thompson,Consumer,Newark,Ohio,East,Furniture,Furnishings,4.656,2,1.5714
9/14/2015,Standard Class,Stefania Perrino,Corporate,Los Angeles,California,West,Furniture,Tables,170.136,3,-8.5068
5/25/2014,Standard Class,Janet Lee,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,29.32,2,-24.189
2/16/2016,Standard Class,Erin Ashbrook,Corporate,Chicago,Illinois,Central,Furniture,Chairs,62.958,3,-2.6982
12/22/2016,Standard Class,Sue Ann Reed,Consumer,Redmond,Oregon,West,Furniture,Furnishings,11.84,4,3.108
12/22/2016,Standard Class,Sue Ann Reed,Consumer,Redmond,Oregon,West,Furniture,Furnishings,22.784,1,4.8416
10/21/2017,Same Day,Sara Luxemburg,Home Office,Muskogee,Oklahoma,Central,Furniture,Tables,262.11,1,62.9064
11/5/2015,Standard Class,George Bell,Corporate,Monroe,North Carolina,South,Furniture,Chairs,207.0,3,25.875
8/1/2014,Standard Class,Barbara Fisher,Corporate,Charlotte,North Carolina,South,Furniture,Furnishings,44.128,4,12.1352
7/18/2016,Standard Class,Katharine Harms,Corporate,Bowling Green,Kentucky,South,Furniture,Chairs,140.81,1,39.4268
2/9/2015,Second Class,Frank Atkinson,Corporate,San Antonio,Texas,Central,Furniture,Furnishings,40.784,2,-30.588
1/12/2017,Second Class,Dianna Arnett,Home Office,Washington,District of Columbia,East,Furniture,Furnishings,37.68,2,15.8256
9/10/2017,Same Day,Frank Hawley,Corporate,Los Angeles,California,West,Furniture,Chairs,362.352,3,27.1764
3/26/2017,First Class,Gary McGarr,Consumer,New York City,New York,East,Furniture,Bookcases,257.568,2,-28.9764
10/13/2016,Standard Class,Noah Childs,Corporate,Aurora,Colorado,West,Furniture,Tables,727.45,5,-465.568
10/13/2016,Standard Class,Noah Childs,Corporate,Aurora,Colorado,West,Furniture,Furnishings,24.96,3,4.368
4/15/2017,First Class,Adam Hart,Corporate,Henderson,Nevada,West,Furniture,Furnishings,196.45,5,70.722
7/21/2014,Standard Class,Michelle Ellison,Corporate,San Francisco,California,West,Furniture,Chairs,801.568,2,50.098
7/21/2014,Standard Class,Michelle Ellison,Corporate,San Francisco,California,West,Furniture,Tables,272.848,1,27.2848
11/21/2017,Standard Class,Benjamin Patterson,Consumer,Spokane,Washington,West,Furniture,Tables,70.98,1,20.5842
3/10/2016,Standard Class,Caroline Jumper,Consumer,Long Beach,New York,East,Furniture,Bookcases,176.784,1,-22.098
12/29/2017,Standard Class,James Galang,Consumer,Los Angeles,California,West,Furniture,Chairs,393.568,4,-44.2764
3/5/2015,Same Day,Luke Foster,Consumer,New York City,New York,East,Furniture,Chairs,383.607,7,63.9345
4/22/2016,Second Class,Paul Gonzalez,Consumer,San Francisco,California,West,Furniture,Furnishings,31.56,3,10.4148
10/21/2014,First Class,Tracy Blumstein,Consumer,Fairfield,Ohio,East,Furniture,Tables,409.59,3,-122.877
8/29/2014,Second Class,Ryan Akin,Consumer,Miami,Florida,South,Furniture,Tables,174.0585,3,-110.7645
10/21/2017,First Class,Damala Kotsonis,Corporate,Springfield,Oregon,West,Furniture,Chairs,478.48,2,47.848
2/3/2015,First Class,Rick Wilson,Corporate,Los Angeles,California,West,Furniture,Furnishings,136.92,4,41.076
12/18/2017,Standard Class,Duane Benoit,Consumer,Oceanside,New York,East,Furniture,Furnishings,18.96,2,8.532
8/17/2017,First Class,Edward Hooks,Corporate,Watertown,New York,East,Furniture,Chairs,462.564,2,97.6524
8/6/2017,Second Class,Seth Vernon,Consumer,Lafayette,Louisiana,South,Furniture,Bookcases,145.74,3,23.3184
8/6/2017,Second Class,Seth Vernon,Consumer,Lafayette,Louisiana,South,Furniture,Furnishings,15.4,5,7.392
5/25/2015,Second Class,Nora Pelletier,Home Office,San Francisco,California,West,Furniture,Furnishings,14.73,3,4.8609
